"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","TAXINCOME","TOT","PC_GDP","A","1978",10.923,
"DEU","TAXINCOME","TOT","PC_GDP","A","1979",10.495,
"DEU","TAXINCOME","TOT","PC_GDP","A","1980",10.797,
"DEU","TAXINCOME","TOT","PC_GDP","A","1981",10.374,
"DEU","TAXINCOME","TOT","PC_GDP","A","1982",10.234,
"DEU","TAXINCOME","TOT","PC_GDP","A","1983",10.021,
"DEU","TAXINCOME","TOT","PC_GDP","A","1984",9.968,
"DEU","TAXINCOME","TOT","PC_GDP","A","1985",10.341,
"DEU","TAXINCOME","TOT","PC_GDP","A","1986",10.234,
"DEU","TAXINCOME","TOT","PC_GDP","A","1987",10.552,
"DEU","TAXINCOME","TOT","PC_GDP","A","1988",10.384,
"DEU","TAXINCOME","TOT","PC_GDP","A","1989",10.697,
"DEU","TAXINCOME","TOT","PC_GDP","A","1990",9.589,
"DEU","TAXINCOME","TOT","PC_GDP","A","1991",9.627,
"DEU","TAXINCOME","TOT","PC_GDP","A","1992",10.116,
"DEU","TAXINCOME","TOT","PC_GDP","A","1993",9.77,
"DEU","TAXINCOME","TOT","PC_GDP","A","1994",9.638,
"DEU","TAXINCOME","TOT","PC_GDP","A","1995",9.957,
"DEU","TAXINCOME","TOT","PC_GDP","A","1996",8.828,
"DEU","TAXINCOME","TOT","PC_GDP","A","1997",8.49,
"DEU","TAXINCOME","TOT","PC_GDP","A","1998",8.874,
"DEU","TAXINCOME","TOT","PC_GDP","A","1999",9.062,
"DEU","TAXINCOME","TOT","PC_GDP","A","2000",9.174,
"DEU","TAXINCOME","TOT","PC_GDP","A","2001",9.497,
"DEU","TAXINCOME","TOT","PC_GDP","A","2002",8.634,
"DEU","TAXINCOME","TOT","PC_GDP","A","2003",8.268,
"DEU","TAXINCOME","TOT","PC_GDP","A","2004",7.756,
"DEU","TAXINCOME","TOT","PC_GDP","A","2005",7.808,
"DEU","TAXINCOME","TOT","PC_GDP","A","2006",8.357,
"DEU","TAXINCOME","TOT","PC_GDP","A","2007",8.708,
"DEU","TAXINCOME","TOT","PC_GDP","A","2008",9.38,
"DEU","TAXINCOME","TOT","PC_GDP","A","2009",9.089,
"DEU","TAXINCOME","TOT","PC_GDP","A","2010",8.503,
"DEU","TAXINCOME","TOT","PC_GDP","A","2011",8.829,
"DEU","TAXINCOME","TOT","PC_GDP","A","2012",9.374,
"DEU","TAXINCOME","TOT","PC_GDP","A","2013",9.57,
"DEU","TAXINCOME","TOT","PC_GDP","A","2014",9.64,
"DEU","TAXINCOME","TOT","PC_GDP","A","2015",9.832,
"DEU","TAXINCOME","TOT","PC_GDP","A","2016",9.963,
"DEU","TAXINCOME","TOT","PC_GDP","A","2017",10.212,
"GRC","TAXINCOME","TOT","PC_GDP","A","1965",1.173,
"GRC","TAXINCOME","TOT","PC_GDP","A","1966",1.418,
"GRC","TAXINCOME","TOT","PC_GDP","A","1967",1.585,
"GRC","TAXINCOME","TOT","PC_GDP","A","1968",1.758,
"GRC","TAXINCOME","TOT","PC_GDP","A","1969",1.791,
"GRC","TAXINCOME","TOT","PC_GDP","A","1970",1.86,
"GRC","TAXINCOME","TOT","PC_GDP","A","1971",1.989,
"GRC","TAXINCOME","TOT","PC_GDP","A","1972",1.617,
"GRC","TAXINCOME","TOT","PC_GDP","A","1973",1.645,
"GRC","TAXINCOME","TOT","PC_GDP","A","1974",2.108,
"GRC","TAXINCOME","TOT","PC_GDP","A","1975",1.668,
"GRC","TAXINCOME","TOT","PC_GDP","A","1976",1.79,
"GRC","TAXINCOME","TOT","PC_GDP","A","1977",2.07,
"GRC","TAXINCOME","TOT","PC_GDP","A","1978",2.121,
"GRC","TAXINCOME","TOT","PC_GDP","A","1979",2.741,
"GRC","TAXINCOME","TOT","PC_GDP","A","1980",3.093,
"GRC","TAXINCOME","TOT","PC_GDP","A","1981",3.048,
"GRC","TAXINCOME","TOT","PC_GDP","A","1982",3.347,
"GRC","TAXINCOME","TOT","PC_GDP","A","1983",3.034,
"GRC","TAXINCOME","TOT","PC_GDP","A","1984",3.546,
"GRC","TAXINCOME","TOT","PC_GDP","A","1985",3.408,
"GRC","TAXINCOME","TOT","PC_GDP","A","1986",3.397,
"GRC","TAXINCOME","TOT","PC_GDP","A","1987",3.303,
"GRC","TAXINCOME","TOT","PC_GDP","A","1988",3.378,
"GRC","TAXINCOME","TOT","PC_GDP","A","1989",3.016,
"GRC","TAXINCOME","TOT","PC_GDP","A","1990",3.555,
"GRC","TAXINCOME","TOT","PC_GDP","A","1991",3.218,
"GRC","TAXINCOME","TOT","PC_GDP","A","1992",2.773,
"GRC","TAXINCOME","TOT","PC_GDP","A","1993",2.586,
"GRC","TAXINCOME","TOT","PC_GDP","A","1994",2.974,
"GRC","TAXINCOME","TOT","PC_GDP","A","1995",3.344,
"GRC","TAXINCOME","TOT","PC_GDP","A","1996",3.362,
"GRC","TAXINCOME","TOT","PC_GDP","A","1997",3.735,
"GRC","TAXINCOME","TOT","PC_GDP","A","1998",4.649,
"GRC","TAXINCOME","TOT","PC_GDP","A","1999",4.853,
"GRC","TAXINCOME","TOT","PC_GDP","A","2000",4.833,
"GRC","TAXINCOME","TOT","PC_GDP","A","2001",4.36,
"GRC","TAXINCOME","TOT","PC_GDP","A","2002",4.38,
"GRC","TAXINCOME","TOT","PC_GDP","A","2003",4.204,
"GRC","TAXINCOME","TOT","PC_GDP","A","2004",4.263,
"GRC","TAXINCOME","TOT","PC_GDP","A","2005",4.562,
"GRC","TAXINCOME","TOT","PC_GDP","A","2006",4.464,
"GRC","TAXINCOME","TOT","PC_GDP","A","2007",4.65,
"GRC","TAXINCOME","TOT","PC_GDP","A","2008",4.663,
"GRC","TAXINCOME","TOT","PC_GDP","A","2009",4.472,
"GRC","TAXINCOME","TOT","PC_GDP","A","2010",3.975,
"GRC","TAXINCOME","TOT","PC_GDP","A","2011",4.776,
"GRC","TAXINCOME","TOT","PC_GDP","A","2012",6.963,
"GRC","TAXINCOME","TOT","PC_GDP","A","2013",5.967,
"GRC","TAXINCOME","TOT","PC_GDP","A","2014",5.909,
"GRC","TAXINCOME","TOT","PC_GDP","A","2015",5.76,
"GRC","TAXINCOME","TOT","PC_GDP","A","2016",5.919,
"HUN","TAXINCOME","TOT","PC_GDP","A","1991",6.622,
"HUN","TAXINCOME","TOT","PC_GDP","A","1992",6.725,
"HUN","TAXINCOME","TOT","PC_GDP","A","1993",7.041,
"HUN","TAXINCOME","TOT","PC_GDP","A","1994",6.717,
"HUN","TAXINCOME","TOT","PC_GDP","A","1995",6.576,
"HUN","TAXINCOME","TOT","PC_GDP","A","1996",6.889,
"HUN","TAXINCOME","TOT","PC_GDP","A","1997",6.341,
"HUN","TAXINCOME","TOT","PC_GDP","A","1998",6.281,
"HUN","TAXINCOME","TOT","PC_GDP","A","1999",6.687,
"HUN","TAXINCOME","TOT","PC_GDP","A","2000",7.151,
"HUN","TAXINCOME","TOT","PC_GDP","A","2001",7.357,
"HUN","TAXINCOME","TOT","PC_GDP","A","2002",7.553,
"HUN","TAXINCOME","TOT","PC_GDP","A","2003",7.015,
"HUN","TAXINCOME","TOT","PC_GDP","A","2004",6.568,
"HUN","TAXINCOME","TOT","PC_GDP","A","2005",6.543,
"HUN","TAXINCOME","TOT","PC_GDP","A","2006",6.653,
"HUN","TAXINCOME","TOT","PC_GDP","A","2007",7.159,
"HUN","TAXINCOME","TOT","PC_GDP","A","2008",7.604,
"HUN","TAXINCOME","TOT","PC_GDP","A","2009",7.297,
"HUN","TAXINCOME","TOT","PC_GDP","A","2010",6.497,
"HUN","TAXINCOME","TOT","PC_GDP","A","2011",5.024,
"HUN","TAXINCOME","TOT","PC_GDP","A","2012",5.636,
"HUN","TAXINCOME","TOT","PC_GDP","A","2013",5.324,
"HUN","TAXINCOME","TOT","PC_GDP","A","2014",5.232,
"HUN","TAXINCOME","TOT","PC_GDP","A","2015",5.288,
"HUN","TAXINCOME","TOT","PC_GDP","A","2016",5.233,
"HUN","TAXINCOME","TOT","PC_GDP","A","2017",5.028,
"ISL","TAXINCOME","TOT","PC_GDP","A","1965",5.103,
"ISL","TAXINCOME","TOT","PC_GDP","A","1970",5.442,
"ISL","TAXINCOME","TOT","PC_GDP","A","1975",6.046,
"ISL","TAXINCOME","TOT","PC_GDP","A","1980",6.833,
"ISL","TAXINCOME","TOT","PC_GDP","A","1981",6.738,
"ISL","TAXINCOME","TOT","PC_GDP","A","1982",6.527,
"ISL","TAXINCOME","TOT","PC_GDP","A","1983",6.108,
"ISL","TAXINCOME","TOT","PC_GDP","A","1984",6.21,
"ISL","TAXINCOME","TOT","PC_GDP","A","1985",5.503,
"ISL","TAXINCOME","TOT","PC_GDP","A","1986",6.108,
"ISL","TAXINCOME","TOT","PC_GDP","A","1987",5.939,
"ISL","TAXINCOME","TOT","PC_GDP","A","1988",7.436,
"ISL","TAXINCOME","TOT","PC_GDP","A","1989",7.587,
"ISL","TAXINCOME","TOT","PC_GDP","A","1990",8.321,
"ISL","TAXINCOME","TOT","PC_GDP","A","1991",8.31,
"ISL","TAXINCOME","TOT","PC_GDP","A","1992",8.526,
"ISL","TAXINCOME","TOT","PC_GDP","A","1993",9.175,
"ISL","TAXINCOME","TOT","PC_GDP","A","1994",9.481,
"ISL","TAXINCOME","TOT","PC_GDP","A","1995",9.71,
"ISL","TAXINCOME","TOT","PC_GDP","A","1996",10.412,
"ISL","TAXINCOME","TOT","PC_GDP","A","1997",10.467,
"ISL","TAXINCOME","TOT","PC_GDP","A","1998",11.34,
"ISL","TAXINCOME","TOT","PC_GDP","A","1999",12.093,
"ISL","TAXINCOME","TOT","PC_GDP","A","2000",12.609,
"ISL","TAXINCOME","TOT","PC_GDP","A","2001",13.222,
"ISL","TAXINCOME","TOT","PC_GDP","A","2002",13.195,
"ISL","TAXINCOME","TOT","PC_GDP","A","2003",13.474,
"ISL","TAXINCOME","TOT","PC_GDP","A","2004",13.369,
"ISL","TAXINCOME","TOT","PC_GDP","A","2005",13.831,
"ISL","TAXINCOME","TOT","PC_GDP","A","2006",13.646,
"ISL","TAXINCOME","TOT","PC_GDP","A","2007",13.186,
"ISL","TAXINCOME","TOT","PC_GDP","A","2008",12.597,
"ISL","TAXINCOME","TOT","PC_GDP","A","2009",12.014,
"ISL","TAXINCOME","TOT","PC_GDP","A","2010",12.127,
"ISL","TAXINCOME","TOT","PC_GDP","A","2011",12.912,
"ISL","TAXINCOME","TOT","PC_GDP","A","2012",13.116,
"ISL","TAXINCOME","TOT","PC_GDP","A","2013",13.614,
"ISL","TAXINCOME","TOT","PC_GDP","A","2014",13.392,
"ISL","TAXINCOME","TOT","PC_GDP","A","2015",13.332,
"ISL","TAXINCOME","TOT","PC_GDP","A","2016",13.757,
"ISL","TAXINCOME","TOT","PC_GDP","A","2017",14.508,
"IRL","TAXINCOME","TOT","PC_GDP","A","1965",4.085,
"IRL","TAXINCOME","TOT","PC_GDP","A","1966",4.677,
"IRL","TAXINCOME","TOT","PC_GDP","A","1967",5.099,
"IRL","TAXINCOME","TOT","PC_GDP","A","1968",4.953,
"IRL","TAXINCOME","TOT","PC_GDP","A","1969",4.85,
"IRL","TAXINCOME","TOT","PC_GDP","A","1970",5.041,
"IRL","TAXINCOME","TOT","PC_GDP","A","1971",6.553,
"IRL","TAXINCOME","TOT","PC_GDP","A","1972",6.162,
"IRL","TAXINCOME","TOT","PC_GDP","A","1973",6.461,
"IRL","TAXINCOME","TOT","PC_GDP","A","1974",6.285,
"IRL","TAXINCOME","TOT","PC_GDP","A","1975",7.016,
"IRL","TAXINCOME","TOT","PC_GDP","A","1976",7.958,
"IRL","TAXINCOME","TOT","PC_GDP","A","1977",8.124,
"IRL","TAXINCOME","TOT","PC_GDP","A","1978",7.945,
"IRL","TAXINCOME","TOT","PC_GDP","A","1979",8.216,
"IRL","TAXINCOME","TOT","PC_GDP","A","1980",9.617,
"IRL","TAXINCOME","TOT","PC_GDP","A","1981",9.739,
"IRL","TAXINCOME","TOT","PC_GDP","A","1982",9.677,
"IRL","TAXINCOME","TOT","PC_GDP","A","1983",9.978,
"IRL","TAXINCOME","TOT","PC_GDP","A","1984",10.646,
"IRL","TAXINCOME","TOT","PC_GDP","A","1985",10.506,
"IRL","TAXINCOME","TOT","PC_GDP","A","1986",11.201,
"IRL","TAXINCOME","TOT","PC_GDP","A","1987",11.95,
"IRL","TAXINCOME","TOT","PC_GDP","A","1988",12.401,
"IRL","TAXINCOME","TOT","PC_GDP","A","1989",10.305,
"IRL","TAXINCOME","TOT","PC_GDP","A","1990",10.711,
"IRL","TAXINCOME","TOT","PC_GDP","A","1991",11.027,
"IRL","TAXINCOME","TOT","PC_GDP","A","1992",11.078,
"IRL","TAXINCOME","TOT","PC_GDP","A","1993",11.096,
"IRL","TAXINCOME","TOT","PC_GDP","A","1994",11.235,
"IRL","TAXINCOME","TOT","PC_GDP","A","1995",10.148,
"IRL","TAXINCOME","TOT","PC_GDP","A","1996",10.283,
"IRL","TAXINCOME","TOT","PC_GDP","A","1997",10.191,
"IRL","TAXINCOME","TOT","PC_GDP","A","1998",9.83,
"IRL","TAXINCOME","TOT","PC_GDP","A","1999",9.714,
"IRL","TAXINCOME","TOT","PC_GDP","A","2000",9.826,
"IRL","TAXINCOME","TOT","PC_GDP","A","2001",8.867,
"IRL","TAXINCOME","TOT","PC_GDP","A","2002",7.628,
"IRL","TAXINCOME","TOT","PC_GDP","A","2003",7.913,
"IRL","TAXINCOME","TOT","PC_GDP","A","2004",8.495,
"IRL","TAXINCOME","TOT","PC_GDP","A","2005",8.56,
"IRL","TAXINCOME","TOT","PC_GDP","A","2006",9.108,
"IRL","TAXINCOME","TOT","PC_GDP","A","2007",9.192,
"IRL","TAXINCOME","TOT","PC_GDP","A","2008",8.556,
"IRL","TAXINCOME","TOT","PC_GDP","A","2009",8.317,
"IRL","TAXINCOME","TOT","PC_GDP","A","2010",8.104,
"IRL","TAXINCOME","TOT","PC_GDP","A","2011",8.52,
"IRL","TAXINCOME","TOT","PC_GDP","A","2012",8.928,
"IRL","TAXINCOME","TOT","PC_GDP","A","2013",9.006,
"IRL","TAXINCOME","TOT","PC_GDP","A","2014",9.077,
"IRL","TAXINCOME","TOT","PC_GDP","A","2015",7.303,
"IRL","TAXINCOME","TOT","PC_GDP","A","2016",7.372,
"IRL","TAXINCOME","TOT","PC_GDP","A","2017",7.16,
"ITA","TAXINCOME","TOT","PC_GDP","A","1965",2.7,
"ITA","TAXINCOME","TOT","PC_GDP","A","1966",2.763,
"ITA","TAXINCOME","TOT","PC_GDP","A","1967",2.784,
"ITA","TAXINCOME","TOT","PC_GDP","A","1968",2.926,
"ITA","TAXINCOME","TOT","PC_GDP","A","1969",2.997,
"ITA","TAXINCOME","TOT","PC_GDP","A","1970",2.7,
"ITA","TAXINCOME","TOT","PC_GDP","A","1971",2.928,
"ITA","TAXINCOME","TOT","PC_GDP","A","1972",3.192,
"ITA","TAXINCOME","TOT","PC_GDP","A","1973",2.812,
"ITA","TAXINCOME","TOT","PC_GDP","A","1974",3.778,
"ITA","TAXINCOME","TOT","PC_GDP","A","1975",3.721,
"ITA","TAXINCOME","TOT","PC_GDP","A","1976",4.504,
"ITA","TAXINCOME","TOT","PC_GDP","A","1977",5.23,
"ITA","TAXINCOME","TOT","PC_GDP","A","1978",5.527,
"ITA","TAXINCOME","TOT","PC_GDP","A","1979",5.73,
"ITA","TAXINCOME","TOT","PC_GDP","A","1980",6.626,
"ITA","TAXINCOME","TOT","PC_GDP","A","1981",7.528,
"ITA","TAXINCOME","TOT","PC_GDP","A","1982",8.146,
"ITA","TAXINCOME","TOT","PC_GDP","A","1983",8.95,
"ITA","TAXINCOME","TOT","PC_GDP","A","1984",8.641,
"ITA","TAXINCOME","TOT","PC_GDP","A","1985",8.689,
"ITA","TAXINCOME","TOT","PC_GDP","A","1986",9.446,
"ITA","TAXINCOME","TOT","PC_GDP","A","1987",8.955,
"ITA","TAXINCOME","TOT","PC_GDP","A","1988",9.286,
"ITA","TAXINCOME","TOT","PC_GDP","A","1989",9.489,
"ITA","TAXINCOME","TOT","PC_GDP","A","1990",9.561,
"ITA","TAXINCOME","TOT","PC_GDP","A","1991",9.71,
"ITA","TAXINCOME","TOT","PC_GDP","A","1992",10.448,
"ITA","TAXINCOME","TOT","PC_GDP","A","1993",11.021,
"ITA","TAXINCOME","TOT","PC_GDP","A","1994",9.824,
"ITA","TAXINCOME","TOT","PC_GDP","A","1995",10.035,
"ITA","TAXINCOME","TOT","PC_GDP","A","1996",10.062,
"ITA","TAXINCOME","TOT","PC_GDP","A","1997",10.508,
"ITA","TAXINCOME","TOT","PC_GDP","A","1998",10.043,
"ITA","TAXINCOME","TOT","PC_GDP","A","1999",10.789,
"ITA","TAXINCOME","TOT","PC_GDP","A","2000",10.08,
"ITA","TAXINCOME","TOT","PC_GDP","A","2001",10.293,
"ITA","TAXINCOME","TOT","PC_GDP","A","2002",10.117,
"ITA","TAXINCOME","TOT","PC_GDP","A","2003",10.086,
"ITA","TAXINCOME","TOT","PC_GDP","A","2004",10.012,
"ITA","TAXINCOME","TOT","PC_GDP","A","2005",9.938,
"ITA","TAXINCOME","TOT","PC_GDP","A","2006",10.272,
"ITA","TAXINCOME","TOT","PC_GDP","A","2007",10.695,
"ITA","TAXINCOME","TOT","PC_GDP","A","2008",11.186,
"ITA","TAXINCOME","TOT","PC_GDP","A","2009",11.155,
"ITA","TAXINCOME","TOT","PC_GDP","A","2010",11.233,
"ITA","TAXINCOME","TOT","PC_GDP","A","2011",11.023,
"ITA","TAXINCOME","TOT","PC_GDP","A","2012",11.61,
"ITA","TAXINCOME","TOT","PC_GDP","A","2013",11.591,
"ITA","TAXINCOME","TOT","PC_GDP","A","2014",11.231,
"ITA","TAXINCOME","TOT","PC_GDP","A","2015",11.2,
"ITA","TAXINCOME","TOT","PC_GDP","A","2016",10.976,
"ITA","TAXINCOME","TOT","PC_GDP","A","2017",10.893,
"JPN","TAXINCOME","TOT","PC_GDP","A","1965",3.812,
"JPN","TAXINCOME","TOT","PC_GDP","A","1966",3.616,
"JPN","TAXINCOME","TOT","PC_GDP","A","1967",3.691,
"JPN","TAXINCOME","TOT","PC_GDP","A","1968",3.788,
"JPN","TAXINCOME","TOT","PC_GDP","A","1969",3.86,
"JPN","TAXINCOME","TOT","PC_GDP","A","1970",4.067,
"JPN","TAXINCOME","TOT","PC_GDP","A","1971",4.493,
"JPN","TAXINCOME","TOT","PC_GDP","A","1972",4.922,
"JPN","TAXINCOME","TOT","PC_GDP","A","1973",5.589,
"JPN","TAXINCOME","TOT","PC_GDP","A","1974",5.106,
"JPN","TAXINCOME","TOT","PC_GDP","A","1975",4.816,
"JPN","TAXINCOME","TOT","PC_GDP","A","1976",4.902,
"JPN","TAXINCOME","TOT","PC_GDP","A","1977",4.774,
"JPN","TAXINCOME","TOT","PC_GDP","A","1978",5.12,
"JPN","TAXINCOME","TOT","PC_GDP","A","1979",5.58,
"JPN","TAXINCOME","TOT","PC_GDP","A","1980",5.951,
"JPN","TAXINCOME","TOT","PC_GDP","A","1981",6.247,
"JPN","TAXINCOME","TOT","PC_GDP","A","1982",6.484,
"JPN","TAXINCOME","TOT","PC_GDP","A","1983",6.648,
"JPN","TAXINCOME","TOT","PC_GDP","A","1984",6.401,
"JPN","TAXINCOME","TOT","PC_GDP","A","1985",6.533,
"JPN","TAXINCOME","TOT","PC_GDP","A","1986",6.851,
"JPN","TAXINCOME","TOT","PC_GDP","A","1987",6.801,
"JPN","TAXINCOME","TOT","PC_GDP","A","1988",6.656,
"JPN","TAXINCOME","TOT","PC_GDP","A","1989",7.141,
"JPN","TAXINCOME","TOT","PC_GDP","A","1990",7.845,
"JPN","TAXINCOME","TOT","PC_GDP","A","1991",7.761,
"JPN","TAXINCOME","TOT","PC_GDP","A","1992",6.971,
"JPN","TAXINCOME","TOT","PC_GDP","A","1993",7.067,
"JPN","TAXINCOME","TOT","PC_GDP","A","1994",6.056,
"JPN","TAXINCOME","TOT","PC_GDP","A","1995",5.77,
"JPN","TAXINCOME","TOT","PC_GDP","A","1996",5.421,
"JPN","TAXINCOME","TOT","PC_GDP","A","1997",5.589,
"JPN","TAXINCOME","TOT","PC_GDP","A","1998",5.041,
"JPN","TAXINCOME","TOT","PC_GDP","A","1999",4.744,
"JPN","TAXINCOME","TOT","PC_GDP","A","2000",5.426,
"JPN","TAXINCOME","TOT","PC_GDP","A","2001",5.305,
"JPN","TAXINCOME","TOT","PC_GDP","A","2002",4.589,
"JPN","TAXINCOME","TOT","PC_GDP","A","2003",4.294,
"JPN","TAXINCOME","TOT","PC_GDP","A","2004",4.47,
"JPN","TAXINCOME","TOT","PC_GDP","A","2005",4.798,
"JPN","TAXINCOME","TOT","PC_GDP","A","2006",4.985,
"JPN","TAXINCOME","TOT","PC_GDP","A","2007",5.386,
"JPN","TAXINCOME","TOT","PC_GDP","A","2008",5.455,
"JPN","TAXINCOME","TOT","PC_GDP","A","2009",5.186,
"JPN","TAXINCOME","TOT","PC_GDP","A","2010",4.94,
"JPN","TAXINCOME","TOT","PC_GDP","A","2011",5.051,
"JPN","TAXINCOME","TOT","PC_GDP","A","2012",5.247,
"JPN","TAXINCOME","TOT","PC_GDP","A","2013",5.55,
"JPN","TAXINCOME","TOT","PC_GDP","A","2014",5.72,
"JPN","TAXINCOME","TOT","PC_GDP","A","2015",5.778,
"JPN","TAXINCOME","TOT","PC_GDP","A","2016",5.686,
"JPN","TAXINCOME","TOT","PC_GDP","A","2017",5.675,
"KOR","TAXINCOME","TOT","PC_GDP","A","1972",1.481,
"KOR","TAXINCOME","TOT","PC_GDP","A","1973",1.322,
"KOR","TAXINCOME","TOT","PC_GDP","A","1974",1.184,
"KOR","TAXINCOME","TOT","PC_GDP","A","1975",1.272,
"KOR","TAXINCOME","TOT","PC_GDP","A","1976",2.528,
"KOR","TAXINCOME","TOT","PC_GDP","A","1977",2.179,
"KOR","TAXINCOME","TOT","PC_GDP","A","1978",2.148,
"KOR","TAXINCOME","TOT","PC_GDP","A","1979",2.197,
"KOR","TAXINCOME","TOT","PC_GDP","A","1980",1.941,
"KOR","TAXINCOME","TOT","PC_GDP","A","1981",2.076,
"KOR","TAXINCOME","TOT","PC_GDP","A","1982",2.163,
"KOR","TAXINCOME","TOT","PC_GDP","A","1983",2.08,
"KOR","TAXINCOME","TOT","PC_GDP","A","1984",1.955,
"KOR","TAXINCOME","TOT","PC_GDP","A","1985",2.115,
"KOR","TAXINCOME","TOT","PC_GDP","A","1986",2.198,
"KOR","TAXINCOME","TOT","PC_GDP","A","1987",2.376,
"KOR","TAXINCOME","TOT","PC_GDP","A","1988",2.46,
"KOR","TAXINCOME","TOT","PC_GDP","A","1989",2.746,
"KOR","TAXINCOME","TOT","PC_GDP","A","1990",3.763,
"KOR","TAXINCOME","TOT","PC_GDP","A","1991",3.435,
"KOR","TAXINCOME","TOT","PC_GDP","A","1992",3.144,
"KOR","TAXINCOME","TOT","PC_GDP","A","1993",3.272,
"KOR","TAXINCOME","TOT","PC_GDP","A","1994",3.299,
"KOR","TAXINCOME","TOT","PC_GDP","A","1995",3.462,
"KOR","TAXINCOME","TOT","PC_GDP","A","1996",3.382,
"KOR","TAXINCOME","TOT","PC_GDP","A","1997",3.119,
"KOR","TAXINCOME","TOT","PC_GDP","A","1998",3.646,
"KOR","TAXINCOME","TOT","PC_GDP","A","1999",3.088,
"KOR","TAXINCOME","TOT","PC_GDP","A","2000",3.141,
"KOR","TAXINCOME","TOT","PC_GDP","A","2001",3.075,
"KOR","TAXINCOME","TOT","PC_GDP","A","2002",2.794,
"KOR","TAXINCOME","TOT","PC_GDP","A","2003",2.867,
"KOR","TAXINCOME","TOT","PC_GDP","A","2004",2.981,
"KOR","TAXINCOME","TOT","PC_GDP","A","2005",2.997,
"KOR","TAXINCOME","TOT","PC_GDP","A","2006",3.581,
"KOR","TAXINCOME","TOT","PC_GDP","A","2007",4.148,
"KOR","TAXINCOME","TOT","PC_GDP","A","2008",3.704,
"KOR","TAXINCOME","TOT","PC_GDP","A","2009",3.353,
"KOR","TAXINCOME","TOT","PC_GDP","A","2010",3.327,
"KOR","TAXINCOME","TOT","PC_GDP","A","2011",3.549,
"KOR","TAXINCOME","TOT","PC_GDP","A","2012",3.716,
"KOR","TAXINCOME","TOT","PC_GDP","A","2013",3.729,
"KOR","TAXINCOME","TOT","PC_GDP","A","2014",4.001,
"KOR","TAXINCOME","TOT","PC_GDP","A","2015",4.322,
"KOR","TAXINCOME","TOT","PC_GDP","A","2016",4.612,
"KOR","TAXINCOME","TOT","PC_GDP","A","2017",4.804,
"LUX","TAXINCOME","TOT","PC_GDP","A","1965",6.553,
"LUX","TAXINCOME","TOT","PC_GDP","A","1966",6.914,
"LUX","TAXINCOME","TOT","PC_GDP","A","1967",6.878,
"LUX","TAXINCOME","TOT","PC_GDP","A","1968",6.629,
"LUX","TAXINCOME","TOT","PC_GDP","A","1969",6.091,
"LUX","TAXINCOME","TOT","PC_GDP","A","1970",5.37,
"LUX","TAXINCOME","TOT","PC_GDP","A","1971",6.514,
"LUX","TAXINCOME","TOT","PC_GDP","A","1972",6.601,
"LUX","TAXINCOME","TOT","PC_GDP","A","1973",6.619,
"LUX","TAXINCOME","TOT","PC_GDP","A","1974",6.815,
"LUX","TAXINCOME","TOT","PC_GDP","A","1975",8.627,
"LUX","TAXINCOME","TOT","PC_GDP","A","1976",8.047,
"LUX","TAXINCOME","TOT","PC_GDP","A","1977",9.471,
"LUX","TAXINCOME","TOT","PC_GDP","A","1978",9.498,
"LUX","TAXINCOME","TOT","PC_GDP","A","1979",9.129,
"LUX","TAXINCOME","TOT","PC_GDP","A","1980",9.221,
"LUX","TAXINCOME","TOT","PC_GDP","A","1981",9.374,
"LUX","TAXINCOME","TOT","PC_GDP","A","1982",9.339,
"LUX","TAXINCOME","TOT","PC_GDP","A","1983",9.929,
"LUX","TAXINCOME","TOT","PC_GDP","A","1984",9.769,
"LUX","TAXINCOME","TOT","PC_GDP","A","1985",9.635,
"LUX","TAXINCOME","TOT","PC_GDP","A","1986",9.191,
"LUX","TAXINCOME","TOT","PC_GDP","A","1987",8.799,
"LUX","TAXINCOME","TOT","PC_GDP","A","1988",8.145,
"LUX","TAXINCOME","TOT","PC_GDP","A","1989",7.667,
"LUX","TAXINCOME","TOT","PC_GDP","A","1990",8.064,
"LUX","TAXINCOME","TOT","PC_GDP","A","1991",7.135,
"LUX","TAXINCOME","TOT","PC_GDP","A","1992",7.164,
"LUX","TAXINCOME","TOT","PC_GDP","A","1993",7.226,
"LUX","TAXINCOME","TOT","PC_GDP","A","1994",7.558,
"LUX","TAXINCOME","TOT","PC_GDP","A","1995",7.694,
"LUX","TAXINCOME","TOT","PC_GDP","A","1996",7.697,
"LUX","TAXINCOME","TOT","PC_GDP","A","1997",7.599,
"LUX","TAXINCOME","TOT","PC_GDP","A","1998",7.19,
"LUX","TAXINCOME","TOT","PC_GDP","A","1999",6.844,
"LUX","TAXINCOME","TOT","PC_GDP","A","2000",6.818,
"LUX","TAXINCOME","TOT","PC_GDP","A","2001",6.682,
"LUX","TAXINCOME","TOT","PC_GDP","A","2002",6.091,
"LUX","TAXINCOME","TOT","PC_GDP","A","2003",6.454,
"LUX","TAXINCOME","TOT","PC_GDP","A","2004",6.534,
"LUX","TAXINCOME","TOT","PC_GDP","A","2005",7.198,
"LUX","TAXINCOME","TOT","PC_GDP","A","2006",7.53,
"LUX","TAXINCOME","TOT","PC_GDP","A","2007",7.203,
"LUX","TAXINCOME","TOT","PC_GDP","A","2008",7.963,
"LUX","TAXINCOME","TOT","PC_GDP","A","2009",7.888,
