"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","EMP","WOMEN","THND_PER","M","1994-01",26230,
"JPN","EMP","WOMEN","THND_PER","M","1994-02",26080,
"JPN","EMP","WOMEN","THND_PER","M","1994-03",26140,
"JPN","EMP","WOMEN","THND_PER","M","1994-04",26350,
"JPN","EMP","WOMEN","THND_PER","M","1994-05",26260,
"JPN","EMP","WOMEN","THND_PER","M","1994-06",26170,
"JPN","EMP","WOMEN","THND_PER","M","1994-07",26110,
"JPN","EMP","WOMEN","THND_PER","M","1994-08",26060,
"JPN","EMP","WOMEN","THND_PER","M","1994-09",25990,
"JPN","EMP","WOMEN","THND_PER","M","1994-10",26130,
"JPN","EMP","WOMEN","THND_PER","M","1994-11",26150,
"JPN","EMP","WOMEN","THND_PER","M","1994-12",26100,
"JPN","EMP","WOMEN","THND_PER","M","1995-01",26210,
"JPN","EMP","WOMEN","THND_PER","M","1995-02",26280,
"JPN","EMP","WOMEN","THND_PER","M","1995-03",26190,
"JPN","EMP","WOMEN","THND_PER","M","1995-04",26190,
"JPN","EMP","WOMEN","THND_PER","M","1995-05",26170,
"JPN","EMP","WOMEN","THND_PER","M","1995-06",26120,
"JPN","EMP","WOMEN","THND_PER","M","1995-07",26130,
"JPN","EMP","WOMEN","THND_PER","M","1995-08",26070,
"JPN","EMP","WOMEN","THND_PER","M","1995-09",26180,
"JPN","EMP","WOMEN","THND_PER","M","1995-10",26020,
"JPN","EMP","WOMEN","THND_PER","M","1995-11",26020,
"JPN","EMP","WOMEN","THND_PER","M","1995-12",26110,
"JPN","EMP","WOMEN","THND_PER","M","1996-01",26030,
"JPN","EMP","WOMEN","THND_PER","M","1996-02",26000,
"JPN","EMP","WOMEN","THND_PER","M","1996-03",26300,
"JPN","EMP","WOMEN","THND_PER","M","1996-04",26190,
"JPN","EMP","WOMEN","THND_PER","M","1996-05",26160,
"JPN","EMP","WOMEN","THND_PER","M","1996-06",26360,
"JPN","EMP","WOMEN","THND_PER","M","1996-07",26440,
"JPN","EMP","WOMEN","THND_PER","M","1996-08",26320,
"JPN","EMP","WOMEN","THND_PER","M","1996-09",26470,
"JPN","EMP","WOMEN","THND_PER","M","1996-10",26420,
"JPN","EMP","WOMEN","THND_PER","M","1996-11",26360,
"JPN","EMP","WOMEN","THND_PER","M","1996-12",26260,
"JPN","EMP","WOMEN","THND_PER","M","1997-01",26420,
"JPN","EMP","WOMEN","THND_PER","M","1997-02",26660,
"JPN","EMP","WOMEN","THND_PER","M","1997-03",26560,
"JPN","EMP","WOMEN","THND_PER","M","1997-04",26520,
"JPN","EMP","WOMEN","THND_PER","M","1997-05",26530,
"JPN","EMP","WOMEN","THND_PER","M","1997-06",26760,
"JPN","EMP","WOMEN","THND_PER","M","1997-07",26800,
"JPN","EMP","WOMEN","THND_PER","M","1997-08",26680,
"JPN","EMP","WOMEN","THND_PER","M","1997-09",26770,
"JPN","EMP","WOMEN","THND_PER","M","1997-10",26810,
"JPN","EMP","WOMEN","THND_PER","M","1997-11",26590,
"JPN","EMP","WOMEN","THND_PER","M","1997-12",26730,
"JPN","EMP","WOMEN","THND_PER","M","1998-01",26890,
"JPN","EMP","WOMEN","THND_PER","M","1998-02",26720,
"JPN","EMP","WOMEN","THND_PER","M","1998-03",26670,
"JPN","EMP","WOMEN","THND_PER","M","1998-04",26570,
"JPN","EMP","WOMEN","THND_PER","M","1998-05",26660,
"JPN","EMP","WOMEN","THND_PER","M","1998-06",26540,
"JPN","EMP","WOMEN","THND_PER","M","1998-07",26490,
"JPN","EMP","WOMEN","THND_PER","M","1998-08",26610,
"JPN","EMP","WOMEN","THND_PER","M","1998-09",26470,
"JPN","EMP","WOMEN","THND_PER","M","1998-10",26440,
"JPN","EMP","WOMEN","THND_PER","M","1998-11",26350,
"JPN","EMP","WOMEN","THND_PER","M","1998-12",26350,
"JPN","EMP","WOMEN","THND_PER","M","1999-01",26240,
"JPN","EMP","WOMEN","THND_PER","M","1999-02",26180,
"JPN","EMP","WOMEN","THND_PER","M","1999-03",26330,
"JPN","EMP","WOMEN","THND_PER","M","1999-04",26440,
"JPN","EMP","WOMEN","THND_PER","M","1999-05",26440,
"JPN","EMP","WOMEN","THND_PER","M","1999-06",26230,
"JPN","EMP","WOMEN","THND_PER","M","1999-07",26230,
"JPN","EMP","WOMEN","THND_PER","M","1999-08",26450,
"JPN","EMP","WOMEN","THND_PER","M","1999-09",26390,
"JPN","EMP","WOMEN","THND_PER","M","1999-10",26240,
"JPN","EMP","WOMEN","THND_PER","M","1999-11",26320,
"JPN","EMP","WOMEN","THND_PER","M","1999-12",26270,
"JPN","EMP","WOMEN","THND_PER","M","2000-01",26270,
"JPN","EMP","WOMEN","THND_PER","M","2000-02",26160,
"JPN","EMP","WOMEN","THND_PER","M","2000-03",26080,
"JPN","EMP","WOMEN","THND_PER","M","2000-04",26280,
"JPN","EMP","WOMEN","THND_PER","M","2000-05",26260,
"JPN","EMP","WOMEN","THND_PER","M","2000-06",26270,
"JPN","EMP","WOMEN","THND_PER","M","2000-07",26350,
"JPN","EMP","WOMEN","THND_PER","M","2000-08",26280,
"JPN","EMP","WOMEN","THND_PER","M","2000-09",26290,
"JPN","EMP","WOMEN","THND_PER","M","2000-10",26410,
"JPN","EMP","WOMEN","THND_PER","M","2000-11",26420,
"JPN","EMP","WOMEN","THND_PER","M","2000-12",26400,
"JPN","EMP","WOMEN","THND_PER","M","2001-01",26530,
"JPN","EMP","WOMEN","THND_PER","M","2001-02",26620,
"JPN","EMP","WOMEN","THND_PER","M","2001-03",26350,
"JPN","EMP","WOMEN","THND_PER","M","2001-04",26260,
"JPN","EMP","WOMEN","THND_PER","M","2001-05",26300,
"JPN","EMP","WOMEN","THND_PER","M","2001-06",26260,
"JPN","EMP","WOMEN","THND_PER","M","2001-07",26220,
"JPN","EMP","WOMEN","THND_PER","M","2001-08",26110,
"JPN","EMP","WOMEN","THND_PER","M","2001-09",26020,
"JPN","EMP","WOMEN","THND_PER","M","2001-10",26180,
"JPN","EMP","WOMEN","THND_PER","M","2001-11",26400,
"JPN","EMP","WOMEN","THND_PER","M","2001-12",26270,
"JPN","EMP","WOMEN","THND_PER","M","2002-01",26070,
"JPN","EMP","WOMEN","THND_PER","M","2002-02",26060,
"JPN","EMP","WOMEN","THND_PER","M","2002-03",26000,
"JPN","EMP","WOMEN","THND_PER","M","2002-04",25900,
"JPN","EMP","WOMEN","THND_PER","M","2002-05",25820,
"JPN","EMP","WOMEN","THND_PER","M","2002-06",25810,
"JPN","EMP","WOMEN","THND_PER","M","2002-07",25810,
"JPN","EMP","WOMEN","THND_PER","M","2002-08",25880,
"JPN","EMP","WOMEN","THND_PER","M","2002-09",25950,
"JPN","EMP","WOMEN","THND_PER","M","2002-10",25950,
"JPN","EMP","WOMEN","THND_PER","M","2002-11",26090,
"JPN","EMP","WOMEN","THND_PER","M","2002-12",25970,
"JPN","EMP","WOMEN","THND_PER","M","2003-01",25810,
"JPN","EMP","WOMEN","THND_PER","M","2003-02",25810,
"JPN","EMP","WOMEN","THND_PER","M","2003-03",26060,
"JPN","EMP","WOMEN","THND_PER","M","2003-04",25900,
"JPN","EMP","WOMEN","THND_PER","M","2003-05",25890,
"JPN","EMP","WOMEN","THND_PER","M","2003-06",26210,
"JPN","EMP","WOMEN","THND_PER","M","2003-07",26080,
"JPN","EMP","WOMEN","THND_PER","M","2003-08",25970,
"JPN","EMP","WOMEN","THND_PER","M","2003-09",25990,
"JPN","EMP","WOMEN","THND_PER","M","2003-10",25960,
"JPN","EMP","WOMEN","THND_PER","M","2003-11",25920,
"JPN","EMP","WOMEN","THND_PER","M","2003-12",26100,
"JPN","EMP","WOMEN","THND_PER","M","2004-01",26050,
"JPN","EMP","WOMEN","THND_PER","M","2004-02",26100,
"JPN","EMP","WOMEN","THND_PER","M","2004-03",26280,
"JPN","EMP","WOMEN","THND_PER","M","2004-04",26230,
"JPN","EMP","WOMEN","THND_PER","M","2004-05",26060,
"JPN","EMP","WOMEN","THND_PER","M","2004-06",26060,
"JPN","EMP","WOMEN","THND_PER","M","2004-07",26210,
"JPN","EMP","WOMEN","THND_PER","M","2004-08",26300,
"JPN","EMP","WOMEN","THND_PER","M","2004-09",26280,
"JPN","EMP","WOMEN","THND_PER","M","2004-10",26220,
"JPN","EMP","WOMEN","THND_PER","M","2004-11",26010,
"JPN","EMP","WOMEN","THND_PER","M","2004-12",26100,
"JPN","EMP","WOMEN","THND_PER","M","2005-01",26360,
"JPN","EMP","WOMEN","THND_PER","M","2005-02",26270,
"JPN","EMP","WOMEN","THND_PER","M","2005-03",26140,
"JPN","EMP","WOMEN","THND_PER","M","2005-04",26300,
"JPN","EMP","WOMEN","THND_PER","M","2005-05",26500,
"JPN","EMP","WOMEN","THND_PER","M","2005-06",26340,
"JPN","EMP","WOMEN","THND_PER","M","2005-07",26410,
"JPN","EMP","WOMEN","THND_PER","M","2005-08",26400,
"JPN","EMP","WOMEN","THND_PER","M","2005-09",26500,
"JPN","EMP","WOMEN","THND_PER","M","2005-10",26410,
"JPN","EMP","WOMEN","THND_PER","M","2005-11",26170,
"JPN","EMP","WOMEN","THND_PER","M","2005-12",26240,
"JPN","EMP","WOMEN","THND_PER","M","2006-01",26490,
"JPN","EMP","WOMEN","THND_PER","M","2006-02",26580,
"JPN","EMP","WOMEN","THND_PER","M","2006-03",26360,
"JPN","EMP","WOMEN","THND_PER","M","2006-04",26300,
"JPN","EMP","WOMEN","THND_PER","M","2006-05",26470,
"JPN","EMP","WOMEN","THND_PER","M","2006-06",26430,
"JPN","EMP","WOMEN","THND_PER","M","2006-07",26500,
"JPN","EMP","WOMEN","THND_PER","M","2006-08",26610,
"JPN","EMP","WOMEN","THND_PER","M","2006-09",26650,
"JPN","EMP","WOMEN","THND_PER","M","2006-10",26770,
"JPN","EMP","WOMEN","THND_PER","M","2006-11",26800,
"JPN","EMP","WOMEN","THND_PER","M","2006-12",26610,
"JPN","EMP","WOMEN","THND_PER","M","2007-01",26350,
"JPN","EMP","WOMEN","THND_PER","M","2007-02",26500,
"JPN","EMP","WOMEN","THND_PER","M","2007-03",26630,
"JPN","EMP","WOMEN","THND_PER","M","2007-04",26720,
"JPN","EMP","WOMEN","THND_PER","M","2007-05",26710,
"JPN","EMP","WOMEN","THND_PER","M","2007-06",26750,
"JPN","EMP","WOMEN","THND_PER","M","2007-07",26670,
"JPN","EMP","WOMEN","THND_PER","M","2007-08",26640,
"JPN","EMP","WOMEN","THND_PER","M","2007-09",26490,
"JPN","EMP","WOMEN","THND_PER","M","2007-10",26610,
"JPN","EMP","WOMEN","THND_PER","M","2007-11",26840,
"JPN","EMP","WOMEN","THND_PER","M","2007-12",26920,
"JPN","EMP","WOMEN","THND_PER","M","2008-01",26700,
"JPN","EMP","WOMEN","THND_PER","M","2008-02",26510,
"JPN","EMP","WOMEN","THND_PER","M","2008-03",26660,
"JPN","EMP","WOMEN","THND_PER","M","2008-04",26740,
"JPN","EMP","WOMEN","THND_PER","M","2008-05",26710,
"JPN","EMP","WOMEN","THND_PER","M","2008-06",26790,
"JPN","EMP","WOMEN","THND_PER","M","2008-07",26680,
"JPN","EMP","WOMEN","THND_PER","M","2008-08",26570,
"JPN","EMP","WOMEN","THND_PER","M","2008-09",26520,
"JPN","EMP","WOMEN","THND_PER","M","2008-10",26530,
"JPN","EMP","WOMEN","THND_PER","M","2008-11",26680,
"JPN","EMP","WOMEN","THND_PER","M","2008-12",26650,
"JPN","EMP","WOMEN","THND_PER","M","2009-01",26730,
"JPN","EMP","WOMEN","THND_PER","M","2009-02",26690,
"JPN","EMP","WOMEN","THND_PER","M","2009-03",26390,
"JPN","EMP","WOMEN","THND_PER","M","2009-04",26480,
"JPN","EMP","WOMEN","THND_PER","M","2009-05",26420,
"JPN","EMP","WOMEN","THND_PER","M","2009-06",26440,
"JPN","EMP","WOMEN","THND_PER","M","2009-07",26450,
"JPN","EMP","WOMEN","THND_PER","M","2009-08",26620,
"JPN","EMP","WOMEN","THND_PER","M","2009-09",26560,
"JPN","EMP","WOMEN","THND_PER","M","2009-10",26380,
"JPN","EMP","WOMEN","THND_PER","M","2009-11",26410,
"JPN","EMP","WOMEN","THND_PER","M","2009-12",26410,
"JPN","EMP","WOMEN","THND_PER","M","2010-01",26530,
"JPN","EMP","WOMEN","THND_PER","M","2010-02",26550,
"JPN","EMP","WOMEN","THND_PER","M","2010-03",26540,
"JPN","EMP","WOMEN","THND_PER","M","2010-04",26460,
"JPN","EMP","WOMEN","THND_PER","M","2010-05",26520,
"JPN","EMP","WOMEN","THND_PER","M","2010-06",26410,
"JPN","EMP","WOMEN","THND_PER","M","2010-07",26540,
"JPN","EMP","WOMEN","THND_PER","M","2010-08",26590,
"JPN","EMP","WOMEN","THND_PER","M","2010-09",26760,
"JPN","EMP","WOMEN","THND_PER","M","2010-10",26720,
"JPN","EMP","WOMEN","THND_PER","M","2010-11",26540,
"JPN","EMP","WOMEN","THND_PER","M","2010-12",26610,
"JPN","EMP","WOMEN","THND_PER","M","2011-01",26710,
"JPN","EMP","WOMEN","THND_PER","M","2011-02",26690,"B"
"JPN","EMP","WOMEN","THND_PER","M","2011-03",26490,
"JPN","EMP","WOMEN","THND_PER","M","2011-04",26470,
"JPN","EMP","WOMEN","THND_PER","M","2011-05",26460,
"JPN","EMP","WOMEN","THND_PER","M","2011-06",26490,
"JPN","EMP","WOMEN","THND_PER","M","2011-07",26480,
"JPN","EMP","WOMEN","THND_PER","M","2011-08",26410,"B"
"JPN","EMP","WOMEN","THND_PER","M","2011-09",26570,
"JPN","EMP","WOMEN","THND_PER","M","2011-10",26610,
"JPN","EMP","WOMEN","THND_PER","M","2011-11",26570,
"JPN","EMP","WOMEN","THND_PER","M","2011-12",26570,
"JPN","EMP","WOMEN","THND_PER","M","2012-01",26410,
"JPN","EMP","WOMEN","THND_PER","M","2012-02",26530,
"JPN","EMP","WOMEN","THND_PER","M","2012-03",26510,
"JPN","EMP","WOMEN","THND_PER","M","2012-04",26580,
"JPN","EMP","WOMEN","THND_PER","M","2012-05",26550,
"JPN","EMP","WOMEN","THND_PER","M","2012-06",26570,
"JPN","EMP","WOMEN","THND_PER","M","2012-07",26630,
"JPN","EMP","WOMEN","THND_PER","M","2012-08",26680,
"JPN","EMP","WOMEN","THND_PER","M","2012-09",26560,
"JPN","EMP","WOMEN","THND_PER","M","2012-10",26620,
"JPN","EMP","WOMEN","THND_PER","M","2012-11",26680,
"JPN","EMP","WOMEN","THND_PER","M","2012-12",26590,
"JPN","EMP","WOMEN","THND_PER","M","2013-01",26850,
"JPN","EMP","WOMEN","THND_PER","M","2013-02",26910,
"JPN","EMP","WOMEN","THND_PER","M","2013-03",27020,
"JPN","EMP","WOMEN","THND_PER","M","2013-04",27080,
"JPN","EMP","WOMEN","THND_PER","M","2013-05",26970,
"JPN","EMP","WOMEN","THND_PER","M","2013-06",26870,
"JPN","EMP","WOMEN","THND_PER","M","2013-07",26950,
"JPN","EMP","WOMEN","THND_PER","M","2013-08",27050,
"JPN","EMP","WOMEN","THND_PER","M","2013-09",27140,
"JPN","EMP","WOMEN","THND_PER","M","2013-10",27230,
"JPN","EMP","WOMEN","THND_PER","M","2013-11",27380,
"JPN","EMP","WOMEN","THND_PER","M","2013-12",27350,
"JPN","EMP","WOMEN","THND_PER","M","2014-01",27160,
"JPN","EMP","WOMEN","THND_PER","M","2014-02",27220,
"JPN","EMP","WOMEN","THND_PER","M","2014-03",27230,
"JPN","EMP","WOMEN","THND_PER","M","2014-04",27240,
"JPN","EMP","WOMEN","THND_PER","M","2014-05",27370,
"JPN","EMP","WOMEN","THND_PER","M","2014-06",27380,
"JPN","EMP","WOMEN","THND_PER","M","2014-07",27340,
"JPN","EMP","WOMEN","THND_PER","M","2014-08",27350,
"JPN","EMP","WOMEN","THND_PER","M","2014-09",27400,
"JPN","EMP","WOMEN","THND_PER","M","2014-10",27500,
"JPN","EMP","WOMEN","THND_PER","M","2014-11",27600,
"JPN","EMP","WOMEN","THND_PER","M","2014-12",27630,
"JPN","EMP","WOMEN","THND_PER","M","2015-01",27430,
"JPN","EMP","WOMEN","THND_PER","M","2015-02",27570,
"JPN","EMP","WOMEN","THND_PER","M","2015-03",27580,
"JPN","EMP","WOMEN","THND_PER","M","2015-04",27480,
"JPN","EMP","WOMEN","THND_PER","M","2015-05",27640,
"JPN","EMP","WOMEN","THND_PER","M","2015-06",27710,
"JPN","EMP","WOMEN","THND_PER","M","2015-07",27600,
"JPN","EMP","WOMEN","THND_PER","M","2015-08",27620,
"JPN","EMP","WOMEN","THND_PER","M","2015-09",27770,
"JPN","EMP","WOMEN","THND_PER","M","2015-10",27790,
"JPN","EMP","WOMEN","THND_PER","M","2015-11",27660,
"JPN","EMP","WOMEN","THND_PER","M","2015-12",27830,
"JPN","EMP","WOMEN","THND_PER","M","2016-01",28130,
"JPN","EMP","WOMEN","THND_PER","M","2016-02",27910,
"JPN","EMP","WOMEN","THND_PER","M","2016-03",27870,
"JPN","EMP","WOMEN","THND_PER","M","2016-04",27820,
"JPN","EMP","WOMEN","THND_PER","M","2016-05",27870,
"JPN","EMP","WOMEN","THND_PER","M","2016-06",28140,
"JPN","EMP","WOMEN","THND_PER","M","2016-07",28280,
"JPN","EMP","WOMEN","THND_PER","M","2016-08",28230,
"JPN","EMP","WOMEN","THND_PER","M","2016-09",28230,
"JPN","EMP","WOMEN","THND_PER","M","2016-10",28190,
"JPN","EMP","WOMEN","THND_PER","M","2016-11",28190,
"JPN","EMP","WOMEN","THND_PER","M","2016-12",28400,
"JPN","EMP","WOMEN","THND_PER","M","2017-01",28370,
"JPN","EMP","WOMEN","THND_PER","M","2017-02",28250,
"JPN","EMP","WOMEN","THND_PER","M","2017-03",28220,
"JPN","EMP","WOMEN","THND_PER","M","2017-04",28390,
"JPN","EMP","WOMEN","THND_PER","M","2017-05",28510,
"JPN","EMP","WOMEN","THND_PER","M","2017-06",28660,
"JPN","EMP","WOMEN","THND_PER","M","2017-07",28700,
"JPN","EMP","WOMEN","THND_PER","M","2017-08",28760,
"JPN","EMP","WOMEN","THND_PER","M","2017-09",28730,
"JPN","EMP","WOMEN","THND_PER","M","2017-10",28710,
"JPN","EMP","WOMEN","THND_PER","M","2017-11",28880,
"JPN","EMP","WOMEN","THND_PER","M","2017-12",28950,
"JPN","EMP","WOMEN","THND_PER","M","2018-01",29060,
"JPN","EMP","WOMEN","THND_PER","M","2018-02",29290,
"JPN","EMP","WOMEN","THND_PER","M","2018-03",29520,
"JPN","EMP","WOMEN","THND_PER","M","2018-04",29580,
"JPN","EMP","WOMEN","THND_PER","M","2018-05",29430,
"JPN","EMP","WOMEN","THND_PER","M","2018-06",29270,
"JPN","EMP","WOMEN","THND_PER","M","2018-07",29370,
"JPN","EMP","WOMEN","THND_PER","M","2018-08",29500,
"JPN","EMP","WOMEN","THND_PER","M","2018-09",29550,
"JPN","EMP","WOMEN","THND_PER","M","2018-10",29720,
"JPN","EMP","WOMEN","THND_PER","M","2018-11",29710,
"JPN","EMP","WOMEN","THND_PER","M","2018-12",29590,
"JPN","EMP","WOMEN","THND_PER","M","2019-01",29590,
"JPN","EMP","WOMEN","THND_PER","M","2019-02",29780,
"JPN","EMP","WOMEN","THND_PER","M","2019-03",29960,
"JPN","EMP","WOMEN","THND_PER","M","2019-04",29800,
"JPN","EMP","WOMEN","THND_PER","M","2019-05",29770,
"JPN","EMP","WOMEN","THND_PER","M","2019-06",29810,
"JPN","EMP","WOMEN","THND_PER","M","2019-07",29790,
"JPN","EMP","WOMEN","THND_PER","M","2019-08",29890,
"JPN","EMP","MEN","PC_WKGPOP","M","1970-01",83.8684,
"JPN","EMP","MEN","PC_WKGPOP","M","1970-02",83.67059,
"JPN","EMP","MEN","PC_WKGPOP","M","1970-03",84.00143,
"JPN","EMP","MEN","PC_WKGPOP","M","1970-04",83.88515,
"JPN","EMP","MEN","PC_WKGPOP","M","1970-05",83.79152,
"JPN","EMP","MEN","PC_WKGPOP","M","1970-06",83.80915,
"JPN","EMP","MEN","PC_WKGPOP","M","1970-07",83.84856,
"JPN","EMP","MEN","PC_WKGPOP","M","1970-08",83.84242,
"JPN","EMP","MEN","PC_WKGPOP","M","1970-09",83.82258,
"JPN","EMP","MEN","PC_WKGPOP","M","1970-10",83.6283,
"JPN","EMP","MEN","PC_WKGPOP","M","1970-11",83.9475,
"JPN","EMP","MEN","PC_WKGPOP","M","1970-12",84.13515,
"JPN","EMP","MEN","PC_WKGPOP","M","1971-01",84.36486,
"JPN","EMP","MEN","PC_WKGPOP","M","1971-02",84.54256,
"JPN","EMP","MEN","PC_WKGPOP","M","1971-03",84.66363,
"JPN","EMP","MEN","PC_WKGPOP","M","1971-04",84.61298,
"JPN","EMP","MEN","PC_WKGPOP","M","1971-05",84.63446,
"JPN","EMP","MEN","PC_WKGPOP","M","1971-06",84.33783,
"JPN","EMP","MEN","PC_WKGPOP","M","1971-07",84.21268,
"JPN","EMP","MEN","PC_WKGPOP","M","1971-08",84.1119,
"JPN","EMP","MEN","PC_WKGPOP","M","1971-09",84.19995,
"JPN","EMP","MEN","PC_WKGPOP","M","1971-10",84.15759,
"JPN","EMP","MEN","PC_WKGPOP","M","1971-11",84.25149,
"JPN","EMP","MEN","PC_WKGPOP","M","1971-12",84.3653,
"JPN","EMP","MEN","PC_WKGPOP","M","1972-01",84.2543,
"JPN","EMP","MEN","PC_WKGPOP","M","1972-02",84.48409,
"JPN","EMP","MEN","PC_WKGPOP","M","1972-03",84.23158,
"JPN","EMP","MEN","PC_WKGPOP","M","1972-04",84.47202,
"JPN","EMP","MEN","PC_WKGPOP","M","1972-05",84.36285,
"JPN","EMP","MEN","PC_WKGPOP","M","1972-06",84.36726,
"JPN","EMP","MEN","PC_WKGPOP","M","1972-07",84.49166,
"JPN","EMP","MEN","PC_WKGPOP","M","1972-08",84.35581,
"JPN","EMP","MEN","PC_WKGPOP","M","1972-09",84.30147,
"JPN","EMP","MEN","PC_WKGPOP","M","1972-10",84.34267,
"JPN","EMP","MEN","PC_WKGPOP","M","1972-11",84.05112,
"JPN","EMP","MEN","PC_WKGPOP","M","1972-12",84.29185,
"JPN","EMP","MEN","PC_WKGPOP","M","1973-01",84.50288,
"JPN","EMP","MEN","PC_WKGPOP","M","1973-02",84.64066,
"JPN","EMP","MEN","PC_WKGPOP","M","1973-03",84.39807,
"JPN","EMP","MEN","PC_WKGPOP","M","1973-04",84.47233,
"JPN","EMP","MEN","PC_WKGPOP","M","1973-05",84.62142,
"JPN","EMP","MEN","PC_WKGPOP","M","1973-06",84.56351,
"JPN","EMP","MEN","PC_WKGPOP","M","1973-07",84.79945,
"JPN","EMP","MEN","PC_WKGPOP","M","1973-08",84.80362,
"JPN","EMP","MEN","PC_WKGPOP","M","1973-09",84.66971,
"JPN","EMP","MEN","PC_WKGPOP","M","1973-10",84.82101,
"JPN","EMP","MEN","PC_WKGPOP","M","1973-11",84.60223,
"JPN","EMP","MEN","PC_WKGPOP","M","1973-12",84.49432,
"JPN","EMP","MEN","PC_WKGPOP","M","1974-01",84.51995,
"JPN","EMP","MEN","PC_WKGPOP","M","1974-02",84.44508,
"JPN","EMP","MEN","PC_WKGPOP","M","1974-03",84.98505,
"JPN","EMP","MEN","PC_WKGPOP","M","1974-04",84.79928,
"JPN","EMP","MEN","PC_WKGPOP","M","1974-05",84.55553,
"JPN","EMP","MEN","PC_WKGPOP","M","1974-06",84.57008,
"JPN","EMP","MEN","PC_WKGPOP","M","1974-07",84.26767,
"JPN","EMP","MEN","PC_WKGPOP","M","1974-08",84.24294,
"JPN","EMP","MEN","PC_WKGPOP","M","1974-09",84.29691,
"JPN","EMP","MEN","PC_WKGPOP","M","1974-10",84.27977,
"JPN","EMP","MEN","PC_WKGPOP","M","1974-11",84.29984,
"JPN","EMP","MEN","PC_WKGPOP","M","1974-12",83.93523,
"JPN","EMP","MEN","PC_WKGPOP","M","1975-01",83.83995,
"JPN","EMP","MEN","PC_WKGPOP","M","1975-02",83.6543,
"JPN","EMP","MEN","PC_WKGPOP","M","1975-03",83.71961,
"JPN","EMP","MEN","PC_WKGPOP","M","1975-04",83.62518,
"JPN","EMP","MEN","PC_WKGPOP","M","1975-05",83.81055,
"JPN","EMP","MEN","PC_WKGPOP","M","1975-06",83.14545,
"JPN","EMP","MEN","PC_WKGPOP","M","1975-07",83.45683,
"JPN","EMP","MEN","PC_WKGPOP","M","1975-08",83.5874,
"JPN","EMP","MEN","PC_WKGPOP","M","1975-09",83.66626,
"JPN","EMP","MEN","PC_WKGPOP","M","1975-10",83.7432,
"JPN","EMP","MEN","PC_WKGPOP","M","1975-11",83.8758,
"JPN","EMP","MEN","PC_WKGPOP","M","1975-12",83.97382,
"JPN","EMP","MEN","PC_WKGPOP","M","1976-01",83.74639,
"JPN","EMP","MEN","PC_WKGPOP","M","1976-02",83.88726,
"JPN","EMP","MEN","PC_WKGPOP","M","1976-03",83.66247,
"JPN","EMP","MEN","PC_WKGPOP","M","1976-04",83.38548,
"JPN","EMP","MEN","PC_WKGPOP","M","1976-05",83.27731,
"JPN","EMP","MEN","PC_WKGPOP","M","1976-06",83.3727,
"JPN","EMP","MEN","PC_WKGPOP","M","1976-07",83.33613,
"JPN","EMP","MEN","PC_WKGPOP","M","1976-08",83.4755,
"JPN","EMP","MEN","PC_WKGPOP","M","1976-09",83.47408,
"JPN","EMP","MEN","PC_WKGPOP","M","1976-10",83.2954,
"JPN","EMP","MEN","PC_WKGPOP","M","1976-11",83.42484,
"JPN","EMP","MEN","PC_WKGPOP","M","1976-12",83.50994,
"JPN","EMP","MEN","PC_WKGPOP","M","1977-01",83.343,
"JPN","EMP","MEN","PC_WKGPOP","M","1977-02",83.19157,
"JPN","EMP","MEN","PC_WKGPOP","M","1977-03",83.36317,
"JPN","EMP","MEN","PC_WKGPOP","M","1977-04",83.11509,
"JPN","EMP","MEN","PC_WKGPOP","M","1977-05",82.87872,
"JPN","EMP","MEN","PC_WKGPOP","M","1977-06",82.88118,
"JPN","EMP","MEN","PC_WKGPOP","M","1977-07",82.94463,
"JPN","EMP","MEN","PC_WKGPOP","M","1977-08",83.05076,
"JPN","EMP","MEN","PC_WKGPOP","M","1977-09",83.13351,
"JPN","EMP","MEN","PC_WKGPOP","M","1977-10",83.02411,
"JPN","EMP","MEN","PC_WKGPOP","M","1977-11",83.17866,
"JPN","EMP","MEN","PC_WKGPOP","M","1977-12",83.07135,
"JPN","EMP","MEN","PC_WKGPOP","M","1978-01",82.99596,
"JPN","EMP","MEN","PC_WKGPOP","M","1978-02",83.10365,
"JPN","EMP","MEN","PC_WKGPOP","M","1978-03",83.06744,
"JPN","EMP","MEN","PC_WKGPOP","M","1978-04",83.19386,
"JPN","EMP","MEN","PC_WKGPOP","M","1978-05",83.19614,
"JPN","EMP","MEN","PC_WKGPOP","M","1978-06",82.8908,
"JPN","EMP","MEN","PC_WKGPOP","M","1978-07",82.85585,
"JPN","EMP","MEN","PC_WKGPOP","M","1978-08",82.63257,
"JPN","EMP","MEN","PC_WKGPOP","M","1978-09",82.59258,
"JPN","EMP","MEN","PC_WKGPOP","M","1978-10",82.68237,
"JPN","EMP","MEN","PC_WKGPOP","M","1978-11",82.78726,
"JPN","EMP","MEN","PC_WKGPOP","M","1978-12",82.78876,
"JPN","EMP","MEN","PC_WKGPOP","M","1979-01",82.861,
"JPN","EMP","MEN","PC_WKGPOP","M","1979-02",82.95948,
"JPN","EMP","MEN","PC_WKGPOP","M","1979-03",82.80154,
"JPN","EMP","MEN","PC_WKGPOP","M","1979-04",82.95241,
"JPN","EMP","MEN","PC_WKGPOP","M","1979-05",83.28984,
